size,price,direction
60,5849200,1
100,5844000,-1
10,5805500,-1
400,301100,1
1000,304500,-1
100,273700,1
317,5811500,1
40,2210500,-1
200,308000,1
100,269100,-1
50,5863000,-1
50,5842300,-1
1700,266800,1
100,274200,-1
500,301100,1
2,5811800,1
100,301900,-1
1,5808300,-1
50,5785600,1
100,5864600,-1
50,5820000,-1
70,2207800,-1
153,266900,-1
300,300900,1
100,5802200,1
500,5836250,1
1900,275600,-1
100,5659300,1
100,5865400,1
2000,266700,1
17,5833400,-1
30,2239100,1
100,309800,1
100,309200,1
19,2234100,-1
150,5874400,-1
100,268100,1
1264,309000,1
200,308500,-1
1600,271500,1
25,273600,1
100,5881300,-1
90,5764400,-1
300,308800,1
100,272500,1
100,302400,-1
2800,268300,1
5,2215700,-1
100,5871000,-1
100,267500,1
5,5780500,1
14,5839600,1
4,5676300,-1
570,301200,1
1000,304900,-1
200,304700,-1
200,269000,1
75,5663200,-1
391,272900,-1
300,267900,-1
100,5778400,-1
100,304400,1
100,272000,1
825,266500,1
90,302200,1
5,5831300,-1
100,301100,1
100,302100,1
100,303600,-1
1100,271300,-1
779,5814000,1
100,2216800,1
92,5858100,1
59,5858800,1
10,5675700,-1
1400,274400,-1
100,5755000,1
100,268100,1
100,308200,-1
100,2238900,-1
1000,269700,-1
100,5779100,-1
44,5791200,1
53,5779700,-1
400,269800,-1
100,5862200,1
2,5677000,1
100,302900,-1
200,300800,-1
100,302800,1
100,274200,1
8,5778700,-1
200,301700,-1
7,5639200,-1
100,5843600,1
53,307800,1
100,304400,1
2000,301100,1
6,309700,1
20,5861600,1
10,5848900,1
200,272200,-1
300,269400,-1
74,5649100,1
100,310600,1
100,309100,1
300,310300,1
100,5675900,1
46,2206200,-1
100,273400,-1
31,5777300,1
700,269500,-1
100,304900,-1
100,5794900,-1
100,310700,1
100,266950,-1
800,271200,1
93,5777700,1
160,5833200,1
1200,268300,1
10,5829700,1
250,301000,-1
100,5846800,1
100,307600,-1
150,266100,1
100,268400,-1
100,5778400,1
400,273000,1
100,303000,-1
100,267600,-1
89,5848300,1
100,5776600,1
100,275100,-1
100,5813300,1
504,273300,1
2,5842900,1
100,301900,1
59,5858900,-1
200,5862500,-1
26,5864000,-1
100,5854600,1
200,269300,-1
100,5852300,-1
74,5756000,1
100,303600,-1
56,5780800,1
100,308600,-1
100,2214600,-1
100,306500,1
10,5866600,1
100,307000,1
23,271100,1
18,269400,1
400,308800,1
1000,267300,-1
100,5655100,1
100,5858500,-1
100,304500,1
25,302700,1
40,5830000,-1
1372,267900,1
15,5819900,-1
100,310600,1
19,5873600,-1
600,308700,1
84,5779300,-1
100,306000,1
5795,272500,1
100,2246000,-1
200,310500,1
100,301900,1
100,311100,1
100,306600,1
200,301000,1
1100,302100,1
12,5795500,1
200,308500,1
16,5846900,-1
100,304900,-1
200,2210900,1
191,266700,1
6,2237500,-1
61,5861000,-1
76,2216800,-1
9,272200,1
100,266800,1
400,269400,1
2,2211900,1
100,2208300,1
600,301200,-1
900,274500,1
1,5796900,-1
800,308700,1
100,274700,1
120,5779100,1
4,5650100,-1
11,5861000,-1
500,308700,1
19,5784400,-1
700,303500,-1
508,5856600,-1
100,301100,1
57,301000,-1
200,5789000,1
1,5827600,-1
290,308900,1
3,5760000,1
100,5871700,1
200,304750,-1
100,267300,-1
1000,268500,-1
100,5840400,-1
100,274650,-1
87,306200,1
2,309300,-1
500,267150,1
2000,307700,-1
200,266400,1
200,302000,1
100,267650,-1
197,266400,1
144,272900,1
400,307700,1
600,304500,1
100,268200,-1
30,308800,-1
100,5780200,1
100,267400,-1
100,5788200,1
100,303700,1
200,269900,-1
40,5722600,1
12,307500,1
3,5824200,-1
100,267600,1
5,5701200,-1
100,269500,1
89,2207600,-1
25,5825900,-1
63,275500,1
100,301250,-1
283,272500,1
24,2208900,1
200,301250,1
1000,302900,1
100,271400,-1
7,2210900,-1
100,271900,1
900,267200,-1
75,267000,1
212,303600,-1
60,274300,1
86,5824600,1
92,5832000,-1
200,311100,1
200,266950,1
360,306900,1
100,268500,1
100,301400,-1
299,301100,1
48,309300,1
400,309200,1
100,5871200,-1
100,272000,-1
463,273100,-1
200,273600,1
100,5646600,-1
56,304400,1
100,5782100,1
375,268500,-1
100,269800,-1
200,268400,1
100,5855600,-1
100,5826500,1
100,5781000,1
300,302800,-1
100,271800,-1
40,5779100,-1
20,2205900,1
100,267150,1
900,268100,1
409,273900,1
100,306000,-1
200,5820000,-1
200,310000,1
255,302900,1
100,2211600,1
59,272900,1
100,5873800,-1
270,272000,1
65,5856100,1
200,304100,-1
18,5814400,-1
300,307300,1
300,301400,1
100,308700,-1
100,2209100,1
200,266900,1
100,5762800,-1
100,302800,1
1,5774900,1
100,5841700,1
100,268600,-1
99,267000,1
60,2250400,1
7,2235800,1
1000,270500,-1
100,271300,1
200,273200,1
100,310300,1
500,301150,-1
400,301400,1
75,5785600,1
2,5671800,-1
100,5683200,-1
797,301000,-1
6,2259900,-1
790,306200,1
200,301100,-1
4,273400,-1
100,272800,1
100,5826000,-1
34,2212100,1
7,2225500,-1
100,2237200,-1
6,2214000,-1
5,5841800,1
38,5640900,1
100,306300,-1
100,307700,-1
2,5682400,-1
47,5868100,-1
30,5777000,1
200,301500,1
100,2212700,1
100,5798000,1
60,5852900,-1
100,5852700,-1
100,5825200,1
305,305450,1
100,5860000,-1
100,304100,-1
200,274800,1
8,5775300,-1
100,304300,1
3600,274400,1
17,2228400,-1
100,268500,1
183,2240000,-1
100,308600,-1
100,302950,-1
80,5784600,1
100,5646300,1
100,273400,-1
1,5858800,1
1000,305300,1
100,5810800,-1
662,302100,1
5,5791900,-1
32,267300,1
72,5777200,1
50,5876000,-1
100,266900,-1
100,269700,-1
25,5848100,1
100,5811150,1
100,5849900,-1
100,302400,-1
2,5662100,1
30,5780900,1
100,275000,1
3,5796400,1
56,5827700,1
24,5690500,1
100,267100,1
100,268100,1
300,273500,-1
100,5713600,1
100,2226800,1
100,301900,1
665,308000,-1
95,5683300,1
500,301000,-1
100,304750,-1
100,5811350,1
600,266900,1
100,268300,1
100,5761500,1
1,5845000,1
100,5855200,-1
88,268600,1
349,274000,1
5,5813300,-1
198,266800,1
89,306500,-1
300,271300,1
100,302700,1
200,310000,1
80,5779000,1
600,272200,1
200,266500,-1
299,5648900,-1
593,306800,1
20,2209300,1
158,267900,-1
10,5782800,1
100,273800,1
18,5854900,-1
60,2236200,1
100,273200,-1
21,2237700,-1
30,5875700,-1
2,5662700,1
29,302800,1
100,269300,-1
100,271300,1
501,267200,1
200,272900,1
100,5862300,1
100,5856300,1
100,5820600,-1
100,310800,-1
20,2240000,-1
100,5786300,-1
100,2241300,-1
2400,268000,1
75,5859200,-1
597,266800,1
100,2240700,-1
200,271900,-1
100,268100,1
100,300850,-1
100,266300,1
409,270200,1
100,267050,-1
700,301100,-1
100,2240300,-1
506,301800,1
93,5758700,1
200,306800,-1
400,303000,-1
500,266700,-1
337,266600,1
1009,302100,-1
50,5640000,1
100,5852500,-1
100,273150,1
100,5851700,1
27,5700000,1
100,267100,-1
10,5788000,1
66,5825100,1
100,303700,-1
2,5814900,-1
100,5880500,1
39,5823500,1
2,5723800,-1
100,304400,1
200,273700,1
100,5830700,-1
9,5815000,1
100,268200,1
100,308800,-1
298,5850000,-1
4,5644000,1
100,2242000,1
20,5878200,1
200,305400,1
18,5871200,-1
100,2218500,-1
89,5652100,-1
470,267500,1
546,267000,-1
4,5840500,-1
14,274500,-1
100,271200,-1
232,304900,1
100,5816100,-1
60,5830000,1
50,5840000,-1
258,274700,-1
1939,301400,-1
33,303900,1
100,309150,1
9,274500,1
137,300700,-1
200,271700,1
100,5654400,-1
100,5802300,1
30,268300,-1
28,5642500,1
11,307100,1
100,273600,-1
14,5818800,1
100,304900,-1
100,5782000,1
100,5868100,-1
100,5828800,-1
100,273400,1
200,273400,-1
100,5682200,-1
100,5835300,1
200,302500,-1
100,2208600,1
3450,306100,-1
100,269300,1
100,272900,-1
7,5825500,-1
18,5785300,-1
99,5776900,-1
97,5851400,1
11,266600,-1
100,5662200,-1
100,307700,-1
200,267900,-1
100,5695100,-1
10,308700,-1
100,5800900,1
100,5877800,1
100,267000,1
1000,308200,1
50,2252300,-1
700,269100,1
200,271500,1
200,305200,-1
88,5649300,-1
100,5699500,-1
300,300800,1
646,302100,1
100,5812800,-1
1100,302300,1
2506,300900,1
29,2246500,1
100,303150,1
1,5814500,-1
100,301300,1
200,308650,-1
100,5805000,-1
81,271500,1
500,304000,1
100,5848700,1
100,5726800,1
100,309300,1
50,2243500,1
131,268300,1
600,301000,1
100,267400,-1
200,268500,1
100,267200,1
100,5831200,1
100,266900,1
428,309700,1
100,5828500,1
62,269900,-1
125,2212400,1
500,302400,1
100,5830000,-1
200,266800,1
300,301100,-1
90,5685200,1
1,5781200,-1
20,2208100,1
100,301300,1
400,301400,1
96,271500,1
884,5854200,1
10,5777300,-1
100,5777000,1
100,5693600,1
100,5647100,-1
11,5698200,-1
200,309900,1
10,2216200,-1
5,5775500,1
1,5815500,-1
500,306900,1
40,5853800,1
80,2208700,1
800,308900,-1
300,304400,1
11,5676300,1
124,5863000,1
100,268500,1
46,302900,1
1,5841000,-1
72,5828300,-1
100,267100,1
100,271500,1
12,2257300,-1
100,309200,1
2,5680500,-1
300,5777800,1
511,5834900,-1
100,267100,1
300,300800,-1
6,5723100,1
500,266950,1
800,309100,1
68,5860800,-1
100,272200,-1
67,301400,1
404,300800,1
50,5868300,-1
25,5791500,1
200,5855200,1
100,308000,-1
100,303700,1
100,2225000,1
300,273500,-1
300,301400,1
700,303900,-1
400,274900,-1
100,303100,-1
400,266550,-1
4,5812600,1
224,309100,1
100,5837100,-1
500,307200,-1
100,302250,-1
34,304400,1
100,5723000,-1
300,304900,1
100,2243400,-1
114,5869500,-1
200,302000,-1
60,2220300,-1
100,303500,1
100,308100,1
100,301400,-1
50,267000,1
8,5650100,-1
75,267000,1
78,5812600,1
1200,270100,1
1400,268100,1
100,309000,-1
274,302100,1
100,309000,1
21,2208900,-1
6,2213100,-1
500,302100,-1
3,5779300,1
100,2220000,1
300,269050,-1
15,5702300,1
100,304300,-1
100,5820400,-1
8,5826800,1
51,5867400,-1
2,5696600,-1
19,5864600,-1
18,5856200,1
1000,268500,1
100,5646800,-1
234,5861000,1
100,5857700,1
100,269800,-1
8,5788000,1
100,271500,1
400,309300,-1
200,269300,1
100,306300,1
100,273300,-1
100,5838050,-1
1,5866200,-1
100,302600,1
300,272100,1
200,266800,1
100,5881400,-1
1319,304700,-1
700,269000,-1
100,5654800,-1
100,268200,1
4,5857200,1
100,271900,1
8,2259700,-1
100,268000,1
100,271600,-1
76,309100,1
200,308700,1
9,273800,1
100,5850300,1
100,5784200,-1
1200,273800,-1
40,308000,1
7,2239700,-1
61,5785700,-1
100,5831100,1
76,5857700,1
10,5759300,-1
369,301700,1
723,269800,1
100,5821500,1
14,5753700,1
3,303700,1
100,5854000,1
600,306300,1
100,5813000,1
300,304200,-1
66,5655600,-1
18,272600,1
900,307900,1
100,302300,-1
100,305200,1
7,5813900,-1
11,5830600,-1
16,5875000,-1
46,5779600,1
100,266650,1
200,271900,1
100,273100,1
200,302750,1
9,5777900,1
6,5821700,-1
100,303100,-1
8,304200,1
100,303500,-1
100,2241800,1
8,2212700,-1
100,5645300,1
100,301100,1
7,2233200,-1
200,308500,1
50,5819300,1
100,5758000,1
6,5816700,1
95,5830000,1
58,5722400,-1
113,5806800,-1
300,305000,1
100,302600,-1
199,266900,-1
200,273500,1
100,303400,-1
4,2213200,-1
21,308500,-1
400,301100,-1
200,311200,-1
100,5778500,-1
100,268500,1
100,302800,1
100,5860000,1
50,5810600,1
100,273200,-1
300,270900,-1
200,307300,-1
100,306600,-1
209,272000,-1
73,5786200,-1
10,5858700,1
19,5812100,-1
20,2207000,1
300,304900,-1
32,5751100,-1
100,301400,-1
224,308000,1
300,271400,1
100,5778600,1
300,302100,1
100,5752400,-1
91,5843700,-1
1000,273000,1
400,275100,1
100,266950,-1
7,2211600,-1
100,2210400,1
64,269100,-1
1528,310600,-1
200,2233900,-1
65,302850,1
100,5825900,-1
100,268200,-1
130,300900,1
100,273300,-1
100,2241900,-1
300,267100,1
284,266900,-1
1,5841500,-1
2,2237100,-1
581,5810600,1
100,309200,1
400,267600,1
93,273200,1
1,5778600,-1
400,301800,1
1300,302800,1
275,301700,1
600,301300,1
121,5851000,-1
100,5839700,-1
300,269500,1
100,302600,-1
100,2250000,-1
740,269400,-1
100,309300,1
10,5681800,-1
181,5720000,1
100,274200,1
100,5830400,-1
200,303700,-1
100,304300,-1
42,5858700,-1
500,306000,1
100,307700,-1
100,273350,1
99,2239100,1
100,306400,-1
100,302300,-1
100,309100,1
100,266450,-1
900,269400,1
26,270100,-1
50,2219400,-1
800,269300,-1
194,308400,1
100,306000,-1
100,268500,1
100,309200,1
200,306100,-1
44,2208900,1
129,304900,-1
200,267600,1
8,5778600,-1
300,5794600,-1
12,2236500,-1
361,303400,-1
63,5833600,-1
100,5870500,1
100,269900,1
98,306600,1
80,5858500,-1
715,266800,1
40,5783500,1
2,2219700,1
50,5857600,1
50,5825000,1
100,5862500,-1
100,268400,1
100,266600,1
4,5860500,1
300,301100,-1
100,5812900,-1
185,5871700,1
200,302800,1
91,302100,1
5,275000,1
200,274000,-1
100,5849300,1
100,5863400,-1
80,5812000,1
100,266800,1
1,5858800,1
100,5683600,1
100,300700,-1
40,271200,1
100,2211900,1
80,2242800,1
100,310500,-1
10,5833800,1
15,5829800,1
100,309000,-1
100,271550,1
100,5724300,-1
1200,267200,-1
156,309400,-1
100,5776500,1
2,5843600,-1
42,5777000,1
269,304200,-1
28,5681200,-1
100,5863300,-1
5,5815700,1
100,5778200,1
50,5780000,-1
100,269100,-1
11,5642400,-1
200,266950,1
20,5651700,1
100,266900,1
100,2208100,-1
100,269400,1
100,301900,-1
300,266800,1
100,5872100,1
1000,307400,-1
21,2220100,1
1,5654500,1
57,5781000,-1
10,266700,-1
200,271200,-1
100,5786500,1
100,5831900,1
37,273800,-1
195,309800,-1
274,272500,1
100,266700,1
28,5816900,-1
500,273200,-1
300,304500,1
95,303400,-1
100,5812000,-1
500,269400,-1
100,5865300,-1
2,5718000,1
700,305100,-1
546,301400,1
100,5671600,-1
100,270100,-1
2,2219700,1
14,5653400,-1
35,2211100,1
100,308800,-1
52,272500,-1
100,5811700,1
100,273600,-1
100,306900,1
266,273300,-1
100,309200,1
94,5637900,1
100,302900,1
3,5839600,1
200,269300,1
100,5658900,-1
429,304100,-1
100,5800100,-1
100,5782200,-1
110,5685300,-1
100,271200,-1
100,271500,1
100,302750,1
10,2208700,1
580,304500,-1
100,5849350,-1
100,5871100,-1
10,5794900,1
100,5832400,-1
147,268500,-1
200,272400,-1
400,267100,1
322,303300,-1
3500,271200,-1
400,304400,-1
9,302550,1
76,5790600,1
159,5839600,1
413,5871400,1
900,306500,1
97,5779700,1
100,309100,-1
624,305400,1
17,5860000,-1
100,302000,-1
4,5755700,1
50,267500,1
100,307100,-1
100,268400,1
78,5876700,1
100,267500,1
100,5775700,-1
800,269600,1
100,5726800,1
100,5775300,-1
100,301900,-1
200,303400,-1
762,304700,-1
200,302900,-1
20,5641000,1
100,269400,-1
100,307800,1
600,267000,1
100,271500,1
200,309800,-1
2,5725000,-1
50,5828600,-1
200,304400,-1
100,303100,-1
9,5650300,1
11,5836300,-1
200,301400,1
4,5857500,1
100,274800,-1
1106,308600,-1
361,302200,1
200,274700,-1
200,309100,-1
100,5783500,-1
25,307500,-1
25,5839200,1
260,301050,-1
100,300700,1
50,5789600,1
164,5661100,-1
100,304000,1
20,2255000,1
18,5810700,-1
100,271400,1
7,5861500,1
100,5865500,-1
10,5780000,1
100,301800,1
100,5857100,-1
20,5690600,1
1400,268300,1
100,5797900,1
300,309400,-1
17,5721600,1
200,305300,-1
600,307700,1
100,267300,1
100,303700,-1
200,272500,-1
100,309000,1
100,268150,-1
400,301000,1
100,5775600,1
73,5779900,-1
100,2210700,-1
2,5863800,-1
26,5850500,-1
100,267100,1
2500,269200,-1
1,5857400,1
200,309100,1
100,5780300,1
200,305100,-1
200,300900,-1
100,310100,1
1000,268000,-1
100,5780000,1
200,274600,1
200,5857400,1
100,5847100,1
200,270300,1
100,301100,1
11,5679600,1
500,267000,-1
100,267950,1
23,2208800,1
100,266550,1
100,271400,1
400,5781000,-1
200,310400,1
100,5812800,-1
100,2245100,-1
100,5851100,1
100,273500,-1
100,301400,-1
27,5862500,-1
7,5786600,1
100,2209000,-1
100,5816500,1
100,269000,1
32,5862700,1
81,266800,1
200,271400,-1
200,309100,1
15,5845100,1
100,5861800,-1
1200,271500,1
100,5869300,-1
1,5653400,-1
100,307500,1
100,2235000,-1
16,5832700,-1
65,5675500,-1
200,302700,1
18,2213100,-1
82,5792800,1
4,2221800,-1
700,267000,-1
50,5821100,-1
45,269200,1
400,266750,-1
20,5872900,1
9,5694200,1
100,271400,-1
100,303000,-1
100,303000,-1
300,5816700,-1
75,271500,1
100,5655900,-1
100,301100,1
1,271500,1
50,5805000,-1
300,5811700,1
100,304000,1
100,5831300,1
100,302000,1
300,304900,-1
294,308400,1
657,305000,1
122,267500,1
4,5832100,-1
2,5860300,-1
100,5722500,1
100,273600,1
100,306100,-1
135,308950,1
100,301300,-1
18,307600,-1
500,272600,1
300,5850500,1
8,5677800,-1
100,305000,1
1,2211900,1
245,5856200,-1
20,5800000,1
200,271900,1
100,5641000,1
100,268000,-1
33,5645200,1
4,5836900,-1
100,2242900,-1
100,2211200,1
200,271600,1
100,301400,-1
300,267700,1
100,271800,-1
22,5777200,1
100,302800,1
80,5814000,1
200,309800,1
4,5786700,-1
85,2207500,1
38,308500,-1
6,5849800,-1
200,306400,1
52,5776400,1
575,5828900,1
100,273600,-1
99,2209700,1
300,306400,-1
100,306000,1
100,271600,1
100,307800,1
97,308500,-1
31,5811500,1
100,5839000,1
100,5777700,1
900,267250,-1
1137,273100,1
100,310100,1
100,267000,-1
200,302300,-1
100,268000,1
6,2234900,-1
100,270100,-1
10,5811100,1
100,268200,1
100,306750,1
400,301900,-1
100,274400,1
100,5844000,-1
111,306700,1
100,5878500,-1
100,306000,-1
1400,266900,-1
300,304800,1
100,273100,1
100,2239600,-1
3,2236700,-1
100,5827400,1
200,267000,1
31,5789700,-1
86,5873000,1
100,271900,1
2,5858300,1
200,306600,-1
400,268000,-1
5,5855400,1
100,305100,-1
100,309850,-1
4,5837400,-1
300,302100,1
100,302900,-1
100,301850,-1
700,307600,1
500,308900,1
1,5682900,-1
100,306900,-1
1,5780000,-1
12,5646100,1
2,5641500,1
55,2211000,-1
200,268300,-1
44,267050,-1
100,5831000,-1
20,302250,-1
6,303000,-1
100,5862800,-1
646,303900,1
100,5856400,1
100,5781000,-1
18,271500,1
100,5868300,-1
25,5840800,1
100,5859400,1
45,5861700,1
200,309000,1
5,5689700,-1
100,5757300,-1
4,5759400,1
100,2237400,-1
50,5850500,1
97,5793600,1
200,2245500,1
65,266500,1
26,2222600,-1
367,309200,-1
100,273300,1
709,266800,-1
100,5783600,1
900,5844500,1
100,5870500,1
13,5753900,1
100,2241500,1
100,5850400,1
10,5756100,-1
333,307900,-1
100,268200,1
2,2242000,1
98,302900,-1
100,268000,-1
100,266600,1
17300,267000,-1
100,301700,-1
1,5847700,-1
100,301200,1
100,266200,1
100,304400,1
78,5847500,1
3,5830100,-1
100,5780000,-1
100,5677300,-1
800,271700,-1
5,5648500,-1
100,303400,-1
100,269400,-1
100,5859000,1
30,2232700,1
3,2210000,-1
90,5828800,-1
200,5661100,-1
200,266700,-1
49,275700,-1
97,5827000,1
100,5649800,1
75,5829600,-1
85,305000,-1
26,5824800,1
300,304800,1
15,5826500,1
1,2239500,1
16,309100,1
100,5810600,1
57,307100,-1
100,268500,-1
204,5863800,-1
1,5846000,1
150,306300,1
100,2207000,-1
51,272400,1
1,5866600,-1
2,5826100,1
100,2209000,1
400,308700,-1
700,302600,-1
70,5847700,1
7,5805800,1
100,5856600,1
69,5681300,-1
200,303050,1
400,268350,-1
25,5864000,-1
100,2259000,1
100,266600,1
300,269800,1
100,301100,1
100,5649100,-1
6,5828700,1
379,270900,1
100,273900,1
100,267000,1
50,301050,-1
6,304800,1
100,308600,1
599,5786100,1
400,266900,1
100,5869300,-1
200,271700,1
300,305300,1
100,267950,1
93,5819700,-1
100,267400,1
4,2211900,-1
43,5812300,-1
800,273800,-1
10,5779500,1
3503,266800,-1
100,5639500,-1
529,306700,-1
100,306400,-1
100,5852200,1
50,5866400,1
100,2243500,-1
100,301700,1
100,5657800,1
100,303600,-1
100,273500,1
99,2234500,-1
100,5760000,1
23,5834600,1
100,266100,1
300,271500,-1
8,5780300,-1
100,273200,1
100,271700,1
579,268100,1
2,5681200,1
100,301200,1
32,274600,-1
39,5820300,-1
198,302000,1
100,2206300,1
100,5838000,1
700,306700,-1
7,5826100,-1
300,303600,1
9,5857900,1
18,5852300,-1
9,2253900,1
269,5830000,1
400,306400,1
50,5851700,1
100,5861600,1
100,5837600,1
560,307000,1
100,301450,1
100,274200,-1
5,5680700,-1
500,267200,1
17,2228400,-1
8,5789400,-1
